user_id,n_skills,n_mastered_in_path,pct_wasted
80248,2,2,100.0
80249,2,2,100.0
80250,2,2,100.0
80251,2,1,50.0
80254,2,2,100.0
80255,2,1,50.0
80256,2,2,100.0
80257,2,1,50.0
80350,13,10,76.92307692307693
80352,12,6,50.0
80353,18,16,88.88888888888889
80354,7,4,57.14285714285714
80356,2,1,50.0
80357,4,3,75.0
80358,10,8,80.0
80360,13,8,61.53846153846154
80449,7,4,57.14285714285714
80506,12,9,75.0
80584,1,0,0.0
80610,16,16,100.0
80611,12,11,91.66666666666666
80612,11,10,90.9090909090909
80613,15,12,80.0
80614,16,16,100.0
80615,18,16,88.88888888888889
80616,13,13,100.0
80617,17,16,94.11764705882352
80625,9,8,88.88888888888889
80633,16,16,100.0
80634,6,6,100.0
80635,3,3,100.0
80636,4,3,75.0
80637,2,1,50.0
80638,7,6,85.71428571428571
80639,8,7,87.5
80640,3,3,100.0
80641,8,7,87.5
80642,3,3,100.0
80643,3,3,100.0
80644,4,2,50.0
80645,4,3,75.0
80646,1,1,100.0
80647,6,6,100.0
80648,4,3,75.0
80649,12,7,58.333333333333336
80650,7,4,57.14285714285714
80651,10,7,70.0
80652,6,3,50.0
80653,6,6,100.0
80654,6,6,100.0
80655,6,6,100.0
80656,3,3,100.0
80657,3,2,66.66666666666666
80658,6,6,100.0
80659,6,5,83.33333333333334
80660,6,6,100.0
80661,6,5,83.33333333333334
80662,5,5,100.0
80663,7,6,85.71428571428571
80664,6,6,100.0
80665,6,5,83.33333333333334
80666,3,3,100.0
80715,8,6,75.0
80717,11,7,63.63636363636363
80718,6,1,16.666666666666664
80719,6,1,16.666666666666664
80720,6,5,83.33333333333334
80771,11,10,90.9090909090909
80807,66,65,98.48484848484848
80904,12,10,83.33333333333334
80906,14,6,42.857142857142854
80911,5,3,60.0
80914,4,2,50.0
80915,3,1,33.33333333333333
80916,4,2,50.0
80918,5,2,40.0
80919,5,2,40.0
80923,3,1,33.33333333333333
80924,3,2,66.66666666666666
80928,8,4,50.0
80941,4,0,0.0
80950,3,1,33.33333333333333
80954,7,2,28.57142857142857
80958,4,0,0.0
80984,2,0,0.0
80988,8,0,0.0
80989,8,1,12.5
80992,7,0,0.0
80996,5,1,20.0
81010,6,4,66.66666666666666
81011,7,6,85.71428571428571
81013,7,3,42.857142857142854
81016,4,3,75.0
81020,4,2,50.0
81028,3,1,33.33333333333333
81037,7,6,85.71428571428571
81040,6,2,33.33333333333333
81049,5,1,20.0
81054,6,1,16.666666666666664
81081,7,5,71.42857142857143
81082,2,2,100.0
81083,16,13,81.25
81084,2,2,100.0
81085,3,3,100.0
81086,5,4,80.0
81096,8,4,50.0
81192,3,3,100.0
81195,14,9,64.28571428571429
81196,11,9,81.81818181818183
81198,7,7,100.0
81199,8,4,50.0
81200,15,11,73.33333333333333
81209,21,19,90.47619047619048
81211,6,2,33.33333333333333
81212,5,2,40.0
81220,5,1,20.0
81223,4,2,50.0
81225,4,1,25.0
81231,7,6,85.71428571428571
81237,1,1,100.0
81254,1,1,100.0
81297,1,1,100.0
81309,1,0,0.0
81319,6,3,50.0
81347,4,2,50.0
81363,4,1,25.0
81390,4,0,0.0
81405,5,0,0.0
81407,4,0,0.0
81435,9,5,55.55555555555556
81438,6,1,16.666666666666664
81439,25,15,60.0
81441,8,3,37.5
81442,21,10,47.61904761904761
81443,23,15,65.21739130434783
81445,18,7,38.88888888888889
81446,43,29,67.44186046511628
81447,26,19,73.07692307692307
81448,7,1,14.285714285714285
81449,6,5,83.33333333333334
81450,27,18,66.66666666666666
81451,16,7,43.75
81452,18,10,55.55555555555556
81454,26,17,65.38461538461539
81455,26,12,46.15384615384615
81457,39,16,41.02564102564102
81458,14,8,57.14285714285714
81460,4,1,25.0
81461,29,17,58.620689655172406
81464,18,11,61.111111111111114
81468,3,1,33.33333333333333
81470,43,33,76.74418604651163
81481,6,1,16.666666666666664
81485,7,3,42.857142857142854
81488,6,0,0.0
81541,33,22,66.66666666666666
81567,3,1,33.33333333333333
81576,10,5,50.0
81577,17,14,82.35294117647058
81578,17,7,41.17647058823529
81604,42,29,69.04761904761905
81614,5,2,40.0
81618,2,2,100.0
81619,6,4,66.66666666666666
81623,1,1,100.0
81624,1,1,100.0
81625,1,1,100.0
81626,1,1,100.0
81627,1,1,100.0
81628,1,1,100.0
81630,1,1,100.0
81641,8,6,75.0
81643,2,2,100.0
81646,1,1,100.0
81648,41,30,73.17073170731707
81766,1,0,0.0
81773,33,20,60.60606060606061
81837,5,5,100.0
81884,4,1,25.0
81887,1,0,0.0
81888,4,2,50.0
81892,4,3,75.0
81896,4,1,25.0
81903,1,1,100.0
81904,1,1,100.0
81905,4,1,25.0
81909,4,0,0.0
81928,3,1,33.33333333333333
81930,3,2,66.66666666666666
81934,2,0,0.0
81935,4,0,0.0
81937,4,1,25.0
81944,4,2,50.0
81946,3,0,0.0
81947,4,0,0.0
81979,3,1,33.33333333333333
81980,3,1,33.33333333333333
81981,3,0,0.0
81982,1,0,0.0
81983,4,0,0.0
81984,1,1,100.0
82012,5,3,60.0
82016,5,3,60.0
82022,5,4,80.0
82023,5,2,40.0
82025,5,1,20.0
82029,5,4,80.0
82030,5,2,40.0
82031,4,4,100.0
82032,1,1,100.0
82037,4,4,100.0
82046,1,1,100.0
82047,1,1,100.0
82054,6,4,66.66666666666666
82056,1,0,0.0
82057,5,4,80.0
82058,6,5,83.33333333333334
82065,6,3,50.0
82066,1,0,0.0
82079,4,1,25.0
82080,3,1,33.33333333333333
82081,3,2,66.66666666666666
82083,1,1,100.0
82088,1,1,100.0
82089,2,1,50.0
82090,2,0,0.0
82091,1,0,0.0
82092,1,1,100.0
82093,4,3,75.0
82094,1,0,0.0
82095,4,1,25.0
82103,2,1,50.0
82107,2,0,0.0
82142,8,6,75.0
82151,20,10,50.0
82155,13,6,46.15384615384615
82159,15,15,100.0
82162,17,7,41.17647058823529
82163,20,15,75.0
82207,3,1,33.33333333333333
82240,3,1,33.33333333333333
82241,5,3,60.0
82250,3,1,33.33333333333333
82252,4,3,75.0
82270,3,3,100.0
82271,7,5,71.42857142857143
82272,3,2,66.66666666666666
82273,5,4,80.0
82277,6,4,66.66666666666666
82279,7,5,71.42857142857143
82280,4,4,100.0
82281,3,2,66.66666666666666
82283,4,3,75.0
82285,4,3,75.0
82286,4,3,75.0
82287,5,5,100.0
82288,4,3,75.0
82291,6,5,83.33333333333334
82293,6,6,100.0
82294,4,3,75.0
82295,3,3,100.0
82296,5,3,60.0
82297,5,4,80.0
82300,5,3,60.0
82301,6,5,83.33333333333334
82302,3,3,100.0
82303,5,5,100.0
82304,4,3,75.0
82305,5,3,60.0
82309,4,4,100.0
82310,6,5,83.33333333333334
82313,4,3,75.0
82314,3,3,100.0
82324,6,3,50.0
82325,6,4,66.66666666666666
82328,4,3,75.0
82329,6,5,83.33333333333334
82332,4,3,75.0
82333,6,4,66.66666666666666
82335,6,5,83.33333333333334
82336,4,3,75.0
82337,3,1,33.33333333333333
82340,5,2,40.0
82341,5,3,60.0
82342,6,5,83.33333333333334
82344,6,4,66.66666666666666
82345,5,2,40.0
82357,2,0,0.0
82359,6,4,66.66666666666666
82362,6,5,83.33333333333334
82368,14,9,64.28571428571429
82375,8,8,100.0
82391,3,2,66.66666666666666
82392,3,2,66.66666666666666
82394,3,3,100.0
82397,3,1,33.33333333333333
82403,3,3,100.0
82430,3,3,100.0
82434,3,2,66.66666666666666
82438,3,2,66.66666666666666
82440,3,3,100.0
82441,3,2,66.66666666666666
82446,3,2,66.66666666666666
82448,3,2,66.66666666666666
82476,3,3,100.0
82477,3,3,100.0
82479,3,3,100.0
82481,3,2,66.66666666666666
82482,3,3,100.0
82483,3,2,66.66666666666666
82485,3,3,100.0
82516,3,3,100.0
82523,2,2,100.0
82532,3,3,100.0
82533,3,2,66.66666666666666
82534,3,3,100.0
82540,3,3,100.0
82541,3,3,100.0
82542,3,3,100.0
82545,3,3,100.0
82550,3,3,100.0
82553,3,2,66.66666666666666
82555,3,2,66.66666666666666
82556,3,3,100.0
82558,3,2,66.66666666666666
82559,3,2,66.66666666666666
82602,1,0,0.0
82603,3,2,66.66666666666666
82606,1,1,100.0
82607,5,3,60.0
82616,7,3,42.857142857142854
82617,1,0,0.0
82634,1,0,0.0
82639,4,1,25.0
82641,4,1,25.0
82652,2,1,50.0
82672,1,0,0.0
82675,7,4,57.14285714285714
82676,1,1,100.0
82681,1,1,100.0
82682,2,1,50.0
82684,2,0,0.0
82686,1,0,0.0
82687,1,0,0.0
82690,1,0,0.0
82751,11,2,18.181818181818183
82928,2,0,0.0
82934,2,1,50.0
82940,2,0,0.0
82944,2,0,0.0
82987,2,1,50.0
83111,10,3,30.0
83112,9,2,22.22222222222222
83128,10,6,60.0
83129,9,2,22.22222222222222
83132,7,4,57.14285714285714
83169,36,22,61.111111111111114
83176,29,15,51.724137931034484
83177,41,31,75.60975609756098
83190,11,5,45.45454545454545
83193,19,15,78.94736842105263
83194,20,15,75.0
83195,22,17,77.27272727272727
83197,19,18,94.73684210526315
83199,14,9,64.28571428571429
83200,12,10,83.33333333333334
83201,21,11,52.38095238095239
83202,14,12,85.71428571428571
83203,12,6,50.0
83204,22,10,45.45454545454545
83205,21,10,47.61904761904761
83206,32,32,100.0
83208,17,4,23.52941176470588
83209,22,9,40.909090909090914
83210,13,10,76.92307692307693
83212,10,3,30.0
83236,9,5,55.55555555555556
83239,2,0,0.0
83240,7,3,42.857142857142854
83242,3,3,100.0
83243,11,1,9.090909090909092
83245,5,3,60.0
83246,15,14,93.33333333333333
83247,3,3,100.0
83248,11,6,54.54545454545454
83249,3,1,33.33333333333333
83250,14,14,100.0
83251,2,2,100.0
83252,2,2,100.0
83253,9,2,22.22222222222222
83257,4,2,50.0
83275,1,1,100.0
83278,1,1,100.0
83290,13,12,92.3076923076923
83291,4,1,25.0
83292,11,5,45.45454545454545
83293,2,2,100.0
83294,2,1,50.0
83295,2,1,50.0
83299,2,1,50.0
83300,8,7,87.5
83302,12,7,58.333333333333336
83304,2,2,100.0
83306,5,3,60.0
83307,7,4,57.14285714285714
83309,3,2,66.66666666666666
83311,9,7,77.77777777777779
83312,8,2,25.0
83313,2,2,100.0
83314,9,4,44.44444444444444
83315,6,3,50.0
83316,9,5,55.55555555555556
83320,2,1,50.0
83322,9,4,44.44444444444444
83335,6,4,66.66666666666666
83336,6,3,50.0
83337,5,3,60.0
83339,5,0,0.0
83343,5,4,80.0
83350,3,3,100.0
83354,5,5,100.0
83355,11,6,54.54545454545454
83368,1,0,0.0
83381,6,3,50.0
83383,2,1,50.0
83388,4,1,25.0
83477,15,5,33.33333333333333
83478,21,9,42.857142857142854
83479,15,7,46.666666666666664
83480,18,8,44.44444444444444
83539,8,5,62.5
83543,4,2,50.0
83548,6,2,33.33333333333333
83553,13,7,53.84615384615385
83578,2,1,50.0
83580,11,4,36.36363636363637
83594,14,8,57.14285714285714
83628,7,7,100.0
83629,8,8,100.0
83630,9,7,77.77777777777779
83631,9,8,88.88888888888889
83632,17,14,82.35294117647058
83633,7,7,100.0
83635,7,6,85.71428571428571
83636,11,9,81.81818181818183
83638,7,7,100.0
83639,16,16,100.0
83640,10,9,90.0
83641,11,9,81.81818181818183
83642,7,6,85.71428571428571
83643,10,10,100.0
83644,8,8,100.0
83647,13,11,84.61538461538461
83652,4,2,50.0
83653,14,9,64.28571428571429
83654,13,9,69.23076923076923
83655,7,4,57.14285714285714
83656,11,8,72.72727272727273
83657,2,1,50.0
83659,12,7,58.333333333333336
83660,13,7,53.84615384615385
83662,2,1,50.0
83664,2,2,100.0
83666,8,2,25.0
83696,6,1,16.666666666666664
83705,12,11,91.66666666666666
83766,6,0,0.0
83840,11,6,54.54545454545454
83851,3,2,66.66666666666666
83852,3,1,33.33333333333333
83860,21,11,52.38095238095239
83876,4,4,100.0
83925,15,1,6.666666666666667
83926,7,3,42.857142857142854
83927,9,4,44.44444444444444
83928,13,5,38.46153846153847
83929,15,2,13.333333333333334
83930,7,0,0.0
83932,8,1,12.5
83933,13,5,38.46153846153847
83935,9,5,55.55555555555556
83936,8,4,50.0
83937,14,2,14.285714285714285
83939,15,3,20.0
83940,7,3,42.857142857142854
83941,8,2,25.0
83942,9,2,22.22222222222222
83943,5,5,100.0
83952,8,2,25.0
83954,18,10,55.55555555555556
83956,7,3,42.857142857142854
83957,21,9,42.857142857142854
83960,11,5,45.45454545454545
83961,14,5,35.714285714285715
83962,7,0,0.0
83964,7,3,42.857142857142854
83965,7,3,42.857142857142854
83966,7,0,0.0
83967,8,3,37.5
83971,4,0,0.0
83972,7,1,14.285714285714285
83973,19,15,78.94736842105263
83974,5,0,0.0
84028,7,5,71.42857142857143
84029,10,7,70.0
84032,12,6,50.0
84033,8,5,62.5
84034,16,10,62.5
84039,8,3,37.5
84041,12,4,33.33333333333333
84042,3,0,0.0
84044,8,1,12.5
84060,9,6,66.66666666666666
84062,8,6,75.0
84063,9,4,44.44444444444444
84067,8,4,50.0
84068,4,1,25.0
84069,7,3,42.857142857142854
84070,9,7,77.77777777777779
84071,6,1,16.666666666666664
84072,7,1,14.285714285714285
84075,9,6,66.66666666666666
84076,11,9,81.81818181818183
84078,11,7,63.63636363636363
84080,3,2,66.66666666666666
84082,10,7,70.0
84084,4,3,75.0
84099,2,1,50.0
84100,1,1,100.0
84101,2,2,100.0
84102,2,1,50.0
84103,2,1,50.0
84104,2,1,50.0
84105,2,0,0.0
84106,2,2,100.0
84107,2,1,50.0
84110,2,1,50.0
84112,3,1,33.33333333333333
84113,3,1,33.33333333333333
84114,3,3,100.0
84115,3,0,0.0
84116,3,2,66.66666666666666
84117,3,1,33.33333333333333
84118,3,0,0.0
84119,6,2,33.33333333333333
84120,3,1,33.33333333333333
84121,3,3,100.0
84122,23,14,60.86956521739131
84123,37,20,54.054054054054056
84128,3,3,100.0
84129,5,2,40.0
84130,3,1,33.33333333333333
84132,40,18,45.0
84133,37,16,43.24324324324324
84137,44,25,56.81818181818182
84138,40,27,67.5
84139,28,20,71.42857142857143
84140,36,20,55.55555555555556
84141,37,22,59.45945945945946
84142,43,24,55.81395348837209
84143,41,23,56.09756097560976
84145,42,13,30.952380952380953
84146,21,9,42.857142857142854
84156,1,0,0.0
84164,4,0,0.0
84165,3,1,33.33333333333333
84169,7,4,57.14285714285714
84178,28,14,50.0
84289,2,2,100.0
84306,2,1,50.0
84310,3,2,66.66666666666666
84311,9,2,22.22222222222222
84314,2,1,50.0
84316,12,6,50.0
84320,8,4,50.0
84321,1,0,0.0
84322,3,0,0.0
84327,13,5,38.46153846153847
84328,1,0,0.0
84331,3,0,0.0
84333,6,1,16.666666666666664
84334,9,6,66.66666666666666
84335,17,3,17.647058823529413
84336,5,2,40.0
84337,6,1,16.666666666666664
84338,5,1,20.0
84339,1,0,0.0
84341,11,10,90.9090909090909
84343,3,1,33.33333333333333
84345,10,5,50.0
84346,7,2,28.57142857142857
84347,5,1,20.0
84349,2,1,50.0
84356,2,2,100.0
84357,4,1,25.0
84358,2,1,50.0
84359,3,3,100.0
84362,9,6,66.66666666666666
84363,1,1,100.0
84368,2,1,50.0
84369,2,0,0.0
84370,9,7,77.77777777777779
84373,2,1,50.0
84374,7,3,42.857142857142854
84376,3,0,0.0
84378,1,1,100.0
84385,3,1,33.33333333333333
84388,6,3,50.0
84391,4,0,0.0
84392,2,1,50.0
84396,4,2,50.0
84397,13,7,53.84615384615385
84399,3,2,66.66666666666666
84442,4,2,50.0
84455,12,8,66.66666666666666
84459,4,1,25.0
84488,4,4,100.0
84518,3,0,0.0
84523,4,3,75.0
84537,2,2,100.0
84551,2,2,100.0
84553,2,2,100.0
84557,2,1,50.0
84558,1,0,0.0
84559,2,1,50.0
84562,2,1,50.0
84563,2,1,50.0
84564,2,2,100.0
84565,2,1,50.0
84572,35,15,42.857142857142854
84573,17,8,47.05882352941176
84580,2,0,0.0
84583,3,1,33.33333333333333
84591,3,0,0.0
84597,2,2,100.0
84598,2,0,0.0
84611,13,8,61.53846153846154
84612,2,1,50.0
84620,2,2,100.0
84651,14,13,92.85714285714286
84665,7,2,28.57142857142857
84667,17,9,52.94117647058824
84686,9,2,22.22222222222222
84689,3,0,0.0
84690,2,2,100.0
84691,1,0,0.0
84736,6,0,0.0
84738,10,5,50.0
84739,3,2,66.66666666666666
84740,11,4,36.36363636363637
84742,4,1,25.0
84747,9,1,11.11111111111111
84749,7,1,14.285714285714285
84750,3,0,0.0
84752,2,0,0.0
84753,1,0,0.0
84754,9,5,55.55555555555556
84755,2,0,0.0
84756,5,3,60.0
84757,1,1,100.0
84758,1,1,100.0
84759,7,4,57.14285714285714
84760,9,1,11.11111111111111
84762,1,0,0.0
84764,1,1,100.0
84765,5,3,60.0
84785,18,10,55.55555555555556
84793,36,26,72.22222222222221
84794,3,1,33.33333333333333
84797,9,3,33.33333333333333
84798,19,13,68.42105263157895
84805,9,2,22.22222222222222
84809,9,1,11.11111111111111
84810,5,1,20.0
84821,2,1,50.0
84822,19,13,68.42105263157895
84823,7,2,28.57142857142857
84824,21,13,61.904761904761905
84826,23,16,69.56521739130434
84827,20,12,60.0
84828,24,16,66.66666666666666
84829,20,15,75.0
84830,18,13,72.22222222222221
84831,16,8,50.0
84832,20,12,60.0
84833,22,16,72.72727272727273
84834,10,5,50.0
84835,8,3,37.5
84836,13,8,61.53846153846154
84837,6,2,33.33333333333333
84838,11,5,45.45454545454545
84839,1,1,100.0
84841,2,1,50.0
84842,6,4,66.66666666666666
84865,7,3,42.857142857142854
84866,2,0,0.0
84867,2,0,0.0
84868,2,0,0.0
84870,2,0,0.0
84872,5,3,60.0
84874,6,2,33.33333333333333
84875,2,0,0.0
84877,2,0,0.0
84881,8,2,25.0
84883,4,2,50.0
84895,6,5,83.33333333333334
84898,4,1,25.0
84899,8,5,62.5
84900,4,2,50.0
84901,2,0,0.0
84902,2,0,0.0
84981,36,25,69.44444444444444
84994,4,2,50.0
84999,5,4,80.0
85000,6,5,83.33333333333334
85007,15,8,53.333333333333336
85008,5,3,60.0
85015,14,5,35.714285714285715
85022,14,5,35.714285714285715
85023,14,8,57.14285714285714
85024,13,7,53.84615384615385
85025,11,5,45.45454545454545
85026,11,6,54.54545454545454
85027,7,3,42.857142857142854
85028,5,2,40.0
85029,7,5,71.42857142857143
85030,15,8,53.333333333333336
85031,8,4,50.0
85033,8,3,37.5
85037,15,6,40.0
85039,7,2,28.57142857142857
85040,11,5,45.45454545454545
85041,7,3,42.857142857142854
85042,10,4,40.0
85043,6,2,33.33333333333333
85044,5,3,60.0
85045,16,9,56.25
85046,16,7,43.75
85047,14,9,64.28571428571429
85048,14,7,50.0
85049,8,3,37.5
85050,6,2,33.33333333333333
85051,9,3,33.33333333333333
85054,10,4,40.0
85074,12,7,58.333333333333336
85088,13,8,61.53846153846154
85109,17,12,70.58823529411765
85110,1,1,100.0
85111,1,1,100.0
85133,6,2,33.33333333333333
85136,2,2,100.0
85191,3,1,33.33333333333333
85192,10,9,90.0
85193,10,3,30.0
85194,6,3,50.0
85195,7,3,42.857142857142854
85196,7,3,42.857142857142854
85197,7,3,42.857142857142854
85200,8,5,62.5
85201,11,5,45.45454545454545
85202,5,3,60.0
85204,1,0,0.0
85262,2,0,0.0
85266,2,2,100.0
85273,1,0,0.0
85275,1,0,0.0
85276,3,2,66.66666666666666
85277,2,0,0.0
85278,1,0,0.0
85279,3,1,33.33333333333333
85280,1,1,100.0
85281,1,0,0.0
85282,12,6,50.0
85283,17,10,58.82352941176471
85284,6,4,66.66666666666666
85287,2,2,100.0
85288,1,1,100.0
85289,2,2,100.0
85290,1,1,100.0
85291,1,1,100.0
85292,2,0,0.0
85293,2,2,100.0
85295,2,1,50.0
85297,1,1,100.0
85300,7,4,57.14285714285714
85301,3,1,33.33333333333333
85303,1,1,100.0
85304,5,1,20.0
85306,1,0,0.0
85308,6,1,16.666666666666664
85310,1,1,100.0
85311,3,1,33.33333333333333
85334,6,5,83.33333333333334
85347,2,0,0.0
85352,3,0,0.0
85380,5,4,80.0
85456,1,0,0.0
85459,1,0,0.0
85462,1,1,100.0
85464,1,1,100.0
85471,12,8,66.66666666666666
85551,2,2,100.0
85579,1,1,100.0
85580,1,1,100.0
85645,3,2,66.66666666666666
85646,20,13,65.0
85648,9,3,33.33333333333333
85649,6,5,83.33333333333334
85650,2,0,0.0
85651,11,2,18.181818181818183
85653,2,0,0.0
85654,12,1,8.333333333333332
85656,11,7,63.63636363636363
85658,4,0,0.0
85685,20,16,80.0
85686,21,17,80.95238095238095
85687,24,11,45.83333333333333
85689,10,4,40.0
85690,15,6,40.0
85691,23,17,73.91304347826086
85692,14,5,35.714285714285715
85693,21,13,61.904761904761905
85694,26,13,50.0
85696,19,6,31.57894736842105
85697,22,11,50.0
85698,21,18,85.71428571428571
85699,20,13,65.0
85701,24,13,54.166666666666664
85714,20,14,70.0
85715,18,14,77.77777777777779
85716,22,17,77.27272727272727
85717,26,23,88.46153846153845
85718,5,3,60.0
85719,20,8,40.0
85720,27,21,77.77777777777779
85721,23,9,39.130434782608695
85722,16,6,37.5
85723,5,0,0.0
85724,18,7,38.88888888888889
85725,17,8,47.05882352941176
85726,23,18,78.26086956521739
85727,23,10,43.47826086956522
85728,13,3,23.076923076923077
85729,15,4,26.666666666666668
85730,23,11,47.82608695652174
85765,2,2,100.0
85828,36,27,75.0
85862,18,11,61.111111111111114
85903,1,0,0.0
85945,22,14,63.63636363636363
85946,20,13,65.0
85947,18,8,44.44444444444444
85948,16,6,37.5
85949,21,12,57.14285714285714
85950,15,9,60.0
85951,12,5,41.66666666666667
85952,21,11,52.38095238095239
85969,14,8,57.14285714285714
85972,21,11,52.38095238095239
85974,12,5,41.66666666666667
86044,12,10,83.33333333333334
86045,17,5,29.411764705882355
86077,3,1,33.33333333333333
86227,4,1,25.0
86229,4,1,25.0
86232,3,1,33.33333333333333
86247,1,1,100.0
86248,1,1,100.0
86253,5,4,80.0
86301,3,0,0.0
86303,13,8,61.53846153846154
86304,2,1,50.0
86305,12,7,58.333333333333336
86306,10,6,60.0
86307,13,9,69.23076923076923
86308,13,7,53.84615384615385
86309,10,6,60.0
86310,11,6,54.54545454545454
86311,12,8,66.66666666666666
86312,13,6,46.15384615384615
86313,8,3,37.5
86314,10,6,60.0
86315,7,4,57.14285714285714
86316,12,8,66.66666666666666
86317,8,6,75.0
86318,11,6,54.54545454545454
86320,11,6,54.54545454545454
86321,8,1,12.5
86322,7,2,28.57142857142857
86323,8,5,62.5
86324,8,5,62.5
86325,13,7,53.84615384615385
86327,7,4,57.14285714285714
86330,6,0,0.0
86338,6,4,66.66666666666666
86339,9,5,55.55555555555556
86340,8,5,62.5
86341,5,2,40.0
86342,4,3,75.0
86343,6,3,50.0
86344,5,1,20.0
86345,9,6,66.66666666666666
86346,5,2,40.0
86347,7,5,71.42857142857143
86348,7,6,85.71428571428571
86349,8,7,87.5
86351,8,4,50.0
86352,9,6,66.66666666666666
86355,5,3,60.0
86365,1,0,0.0
86366,9,6,66.66666666666666
86368,9,7,77.77777777777779
86369,3,2,66.66666666666666
86370,8,5,62.5
86371,9,9,100.0
86372,3,1,33.33333333333333
86373,3,1,33.33333333333333
86374,9,8,88.88888888888889
86375,8,5,62.5
86377,9,7,77.77777777777779
86378,4,3,75.0
86379,9,5,55.55555555555556
86380,3,3,100.0
86381,5,2,40.0
86382,3,1,33.33333333333333
86384,6,5,83.33333333333334
86395,3,3,100.0
86398,3,3,100.0
86406,3,3,100.0
86407,3,3,100.0
86410,3,3,100.0
86412,3,2,66.66666666666666
86415,9,7,77.77777777777779
86416,9,6,66.66666666666666
86417,14,2,14.285714285714285
86418,14,9,64.28571428571429
86420,3,2,66.66666666666666
86424,14,11,78.57142857142857
86425,6,3,50.0
86426,3,3,100.0
86428,3,3,100.0
86429,3,3,100.0
86433,3,3,100.0
86434,9,5,55.55555555555556
86439,3,3,100.0
86440,3,2,66.66666666666666
86444,3,3,100.0
86445,3,3,100.0
86484,3,3,100.0
86489,3,3,100.0
86492,3,3,100.0
86510,13,4,30.76923076923077
86511,5,5,100.0
86523,3,0,0.0
86541,3,2,66.66666666666666
86544,6,0,0.0
86545,2,1,50.0
86547,5,0,0.0
86551,9,5,55.55555555555556
86552,24,13,54.166666666666664
86553,16,10,62.5
86554,23,12,52.17391304347826
86555,15,9,60.0
86556,19,10,52.63157894736842
86557,22,15,68.18181818181817
86558,22,11,50.0
86559,24,13,54.166666666666664
86562,8,7,87.5
86567,4,1,25.0
86594,1,1,100.0
86620,6,2,33.33333333333333
86631,2,1,50.0
86666,5,3,60.0
86667,4,0,0.0
86675,1,1,100.0
86676,1,1,100.0
86677,1,1,100.0
86678,1,1,100.0
86679,1,1,100.0
86680,1,1,100.0
86681,1,1,100.0
86682,1,1,100.0
86683,1,1,100.0
86684,1,1,100.0
86686,1,1,100.0
86687,1,1,100.0
86688,1,1,100.0
86689,1,1,100.0
86690,1,1,100.0
86691,1,1,100.0
86692,1,1,100.0
86693,1,1,100.0
86695,1,1,100.0
86696,1,1,100.0
86697,1,1,100.0
86700,1,1,100.0
86701,1,1,100.0
86703,1,1,100.0
86704,1,1,100.0
86707,1,1,100.0
86708,1,1,100.0
86712,1,1,100.0
86713,1,1,100.0
86715,1,1,100.0
86716,1,1,100.0
86717,1,1,100.0
86720,1,1,100.0
86721,1,1,100.0
86722,1,1,100.0
86723,1,1,100.0
86724,1,1,100.0
86725,1,1,100.0
86726,1,1,100.0
86727,1,1,100.0
86729,1,1,100.0
86730,1,1,100.0
86731,1,1,100.0
86732,1,1,100.0
86733,1,1,100.0
86734,1,1,100.0
86735,1,1,100.0
86736,1,1,100.0
86737,1,1,100.0
86738,1,1,100.0
86739,1,1,100.0
86741,1,1,100.0
86742,1,1,100.0
86743,1,1,100.0
86744,1,1,100.0
86745,1,1,100.0
86748,1,1,100.0
86749,1,1,100.0
86751,1,1,100.0
86753,1,0,0.0
86754,1,1,100.0
86755,1,1,100.0
86758,1,1,100.0
86759,1,1,100.0
86760,1,1,100.0
86761,1,1,100.0
86762,1,1,100.0
86763,1,1,100.0
86844,5,4,80.0
86981,1,1,100.0
87038,3,2,66.66666666666666
87049,1,1,100.0
87050,1,1,100.0
87051,1,1,100.0
87052,1,1,100.0
87053,1,1,100.0
87054,1,1,100.0
87055,1,1,100.0
87056,1,1,100.0
87057,1,1,100.0
87058,1,1,100.0
87059,1,1,100.0
87060,1,1,100.0
87061,1,1,100.0
87062,1,1,100.0
87063,1,1,100.0
87064,1,1,100.0
87065,1,1,100.0
87066,1,1,100.0
87067,1,1,100.0
87068,1,1,100.0
87069,1,1,100.0
87070,1,1,100.0
87074,1,1,100.0
87075,1,0,0.0
87077,1,1,100.0
87078,1,1,100.0
87079,1,1,100.0
87081,1,0,0.0
87082,1,1,100.0
87083,1,1,100.0
87084,1,1,100.0
87086,1,1,100.0
87087,1,1,100.0
87088,1,1,100.0
87090,1,1,100.0
87091,1,1,100.0
87092,1,1,100.0
87101,1,1,100.0
87103,1,1,100.0
87104,1,1,100.0
87105,1,1,100.0
87106,1,1,100.0
87107,1,1,100.0
87108,1,1,100.0
87109,1,1,100.0
87110,1,1,100.0
87111,1,1,100.0
87112,1,1,100.0
87113,1,1,100.0
87115,1,1,100.0
87116,1,1,100.0
87117,1,1,100.0
87118,1,1,100.0
87119,1,1,100.0
87120,1,1,100.0
87121,1,1,100.0
87122,1,1,100.0
87123,1,1,100.0
87124,1,1,100.0
87125,1,1,100.0
87126,1,1,100.0
87127,1,1,100.0
87128,1,1,100.0
87129,1,1,100.0
87131,6,6,100.0
87132,13,9,69.23076923076923
87133,10,3,30.0
87134,8,6,75.0
87135,10,5,50.0
87136,6,5,83.33333333333334
87137,7,1,14.285714285714285
